Link, Pic, Address, Rooms, Sqrm, Floor, Type, Price
http://ss.com/msg/lv/real-estate/flats/riga/teika/aagjl.html,https://i.ss.com/gallery/2/313/78010/15601872.800.jpg,TeikaRopaþu 93,1,25,2,P. kara,16600  €
http://ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/ajjxk.html,https://i.ss.com/gallery/2/359/89707/17941206.800.jpg,ZiepniekkalnsLîvciema 9,3,75,1,Specpr.,58000  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/ahmkf.html,https://i.ss.com/gallery/2/351/87639/17527785.800.jpg,centrsValdemâra 39,3,98,2,P. kara,142000  €
http://ss.com/msg/lv/real-estate/flats/riga/dzeguzhkalns/bfipm.html,https://i.ss.com/gallery/2/220/54830/10965883.800.jpg,DzeguþkalnsDzirciema 51,2,43,1,LT proj.,46700  €
http://ss.com/msg/lv/real-estate/flats/riga/kengarags/cplcd.html,https://i.ss.com/gallery/2/233/58137/11627346.800.jpg,ÍengaragsLokomotîves 96,2,39,2,LT proj.,38000  €
http://ss.com/msg/lv/real-estate/flats/riga/purvciems/colgi.html,https://i.ss.com/gallery/2/324/80762/16152216.800.jpg,PurvciemsStirnu 1,2,60,6,Jaun.,97000  €
http://ss.com/msg/lv/real-estate/flats/riga/maskavas-priekshpilseta/agilp.html,https://i.ss.com/gallery/2/359/89701/17940162.800.jpg,Maskavas priekðpilsçtaMaskavas 81,3,72,2,P. kara,52900  €
http://ss.com/msg/lv/real-estate/flats/riga/krasta-st-area/bhhkc.html,https://i.ss.com/gallery/2/329/82192/16438330.800.jpg,Krasta r-nsZilupes 1,2,48,2,Staïina,46500  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/bcilgj.html,https://i.ss.com/gallery/1/38/9379/1875732.800.jpg,centrsValdemâra 57,2,73,6,P. kara,94900  €
http://ss.com/msg/lv/real-estate/flats/riga/kengarags/dldxj.html,https://i.ss.com/gallery/2/324/80856/16171089.800.jpg,ÍengaragsMaskavas 271,1,31,5,LT proj.,29750  €
http://ss.com/msg/lv/real-estate/flats/riga/yugla/cbgmj.html,https://i.ss.com/gallery/2/359/89705/17940945.800.jpg,JuglaBrîvîbas 398,2,50,4,Specpr.,43000  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/alomg.html,https://i.ss.com/gallery/2/359/89705/17940851.800.jpg,centrsM. Krasta 39,2,52,3,P. kara,57500  €
http://ss.com/msg/lv/real-estate/flats/riga/kengarags/fllhi.html,https://i.ss.com/gallery/2/359/89698/17939479.800.jpg,ÍengaragsMaskavas 250,1,30,2,LT proj.,35500  €
