Link, Pic, Address, Rooms, Sqrm, Floor, Type, Price
http://ss.com/msg/lv/real-estate/flats/riga/centre/dlccj.html,https://i.ss.com/gallery/2/329/82093/16418549.800.jpg,centrsDzirnavu 6,3,56,3,Renov.,150000  €
http://ss.com/msg/lv/real-estate/flats/riga/agenskalns/bciooi.html,https://i.ss.com/gallery/2/376/93788/18757584.800.jpg,ÂgenskalnsRaòía d. 9,3,86,5,Jaun.,179760  €
http://ss.com/msg/lv/real-estate/flats/riga/yugla/excpo.html,https://i.ss.com/gallery/2/346/86424/17284790.800.jpg,JuglaVeldres 9,1,32,4,LT proj.,28700  €
http://ss.com/msg/lv/real-estate/flats/riga/imanta/debpi.html,https://i.ss.com/gallery/2/364/90979/18195725.800.jpg,ImantaTâlavas g. 13,2,50,4,LT proj.,45900  €
http://ss.com/msg/lv/real-estate/flats/riga/kipsala/ofinm.html,https://i.ss.com/gallery/2/361/90126/18025096.800.jpg,ÍîpsalaBalasta d. 70,3,140,1,Renov.,420000  €
http://ss.com/msg/lv/real-estate/flats/riga/yugla/gfxkm.html,https://i.ss.com/gallery/2/365/91158/18231575.800.jpg,JuglaJuglas 1,3,57,1,LT proj.,38900  €
http://ss.com/msg/lv/real-estate/flats/riga/yugla/hmkif.html,https://i.ss.com/gallery/2/332/82776/16555120.800.jpg,JuglaBrîvîbas 426,2,50,7,Specpr.,58500  €
http://ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/fmjpg.html,https://i.ss.com/gallery/2/376/93786/18757182.800.jpg,ZiepniekkalnsValdeíu 50 /2,1,35,7,602.,33399  €
http://ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/dgbnk.html,https://i.ss.com/gallery/2/345/86224/17244769.800.jpg,ZiepniekkalnsOzolciema 32/2,1,35,7,602.,34500  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/hxflg.html,https://i.ss.com/gallery/2/358/89417/17883232.800.jpg,centrsMastu 3,1,30,3,Hruðè.,43000  €
http://ss.com/msg/lv/real-estate/flats/riga/sarkandaugava/ehklo.html,https://i.ss.com/gallery/2/373/93076/18615015.800.jpg,SarkandaugavaTvaika 22,3,58,1,P. kara,18700  €
http://ss.com/msg/lv/real-estate/flats/riga/sarkandaugava/ggxgo.html,https://i.ss.com/gallery/2/362/90367/18073339.800.jpg,SarkandaugavaTvaika 16,1,17,1,Hruðè.,9770  €
http://ss.com/msg/lv/real-estate/flats/riga/sarkandaugava/afbhj.html,https://i.ss.com/gallery/2/363/90589/18117717.800.jpg,SarkandaugavaSîmaòa 6,1,25,2,P. kara,12770  €
http://ss.com/msg/lv/real-estate/flats/riga/vecmilgravis/cecpj.html,https://i.ss.com/gallery/2/364/90779/18155784.800.jpg,VecmîlgrâvisVecmîlgrâvja 1. l. 8,1,16,1,Staïina,5900  €
http://ss.com/msg/lv/real-estate/flats/riga/purvciems/achdh.html,https://i.ss.com/gallery/2/364/90779/18155786.800.jpg,PurvciemsVaidavas 2,1,16,1,Hruðè.,8870  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/biljc.html,https://i.ss.com/gallery/2/372/92814/18562633.800.jpg,centrsDagdas 3,3,62,1,P. kara,34770  €
http://ss.com/msg/lv/real-estate/flats/riga/chiekurkalns/hxfpf.html,https://i.ss.com/gallery/2/373/93114/18622643.800.jpg,ÈiekurkalnsÈiekurkalna 3. ðí l. 2,1,27,1,P. kara,10770  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/afdch.html,https://i.ss.com/gallery/2/361/90249/18049783.800.jpg,centrsLienes 27,1,22,2,P. kara,11770  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/akllc.html,https://i.ss.com/gallery/2/361/90123/18024465.800.jpg,centrsLugaþu 14,1,23,3,Staïina,15870  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/aclfo.html,https://i.ss.com/gallery/2/371/92567/18513361.800.jpg,centrsMatîsa 121a,1,25,1,P. kara,19870  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/ccdgo.html,https://i.ss.com/gallery/2/373/93073/18614598.800.jpg,centrsLâèplçða 177,1,18,2,Renov.,14700  €
http://ss.com/msg/lv/real-estate/flats/riga/plyavnieki/bhpcn.html,https://i.ss.com/gallery/2/376/93786/18757038.800.jpg,PïavniekiRudens 10,1,35,4,602.,35500  €
http://ss.com/msg/lv/real-estate/flats/riga/mezhciems/flflo.html,https://i.ss.com/gallery/2/358/89481/17896198.800.jpg,MeþciemsKaivas 50,2,49,2,Jaun.,56350  €
http://ss.com/msg/lv/real-estate/flats/riga/kengarags/bbjfln.html,https://i.ss.com/gallery/2/373/93204/18640715.800.jpg,ÍengaragsKrustpils 123a,1,19,3,Renov.,21620  €
http://ss.com/msg/lv/real-estate/flats/riga/ziepniekkalns/codob.html,https://i.ss.com/gallery/2/358/89493/17898477.800.jpg,ZiepniekkalnsOzolciema 8,2,36,6,M. ìim.,32000  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/eojnm.html,https://i.ss.com/gallery/2/366/91297/18259228.800.jpg,centrsGrostonas 25,4,108,12,Jaun.,270000  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/bcilxg.html,https://i.ss.com/gallery/2/358/89291/17858200.800.jpg,centrsAvotu 10,4,105,6,P. kara,136240  €
http://ss.com/msg/lv/real-estate/flats/riga/krasta-st-area/bhhkc.html,https://i.ss.com/gallery/2/329/82192/16438330.800.jpg,Krasta r-nsZilupes 1,2,48,2,Staïina,45950  €
http://ss.com/msg/lv/real-estate/flats/riga/kengarags/cplcd.html,https://i.ss.com/gallery/2/233/58137/11627346.800.jpg,ÍengaragsLokomotîves 96,2,39,2,LT proj.,38000  €
http://ss.com/msg/lv/real-estate/flats/riga/centre/ahmkf.html,https://i.ss.com/gallery/2/351/87639/17527785.800.jpg,centrsValdemâra 39,3,98,2,P. kara,142000  €
http://ss.com/msg/lv/real-estate/flats/riga/purvciems/colgi.html,https://i.ss.com/gallery/2/324/80762/16152216.800.jpg,PurvciemsStirnu 1,2,60,6,Jaun.,92000  €
http://ss.com/msg/lv/real-estate/flats/riga/kengarags/aojxk.html,https://i.ss.com/gallery/2/376/93783/18756538.800.jpg,ÍengaragsMaskavas 323,2,39,5,LT proj.,33000  €
http://ss.com/msg/lv/real-estate/flats/riga/agenskalns/hdgjc.html,https://i.ss.com/gallery/2/369/92139/18427663.800.jpg,ÂgenskalnsKuldîgas 29,3,79,1,P. kara,56000  €
http://ss.com/msg/lv/real-estate/flats/riga/imanta/adfgc.html,https://i.ss.com/gallery/2/376/93782/18756323.800.jpg,ImantaAnniòmuiþas 43,2,54,17,Jaun.,87000  €
http://ss.com/msg/lv/real-estate/flats/riga/kengarags/gmigj.html,https://i.ss.com/gallery/2/367/91547/18309400.800.jpg,ÍengaragsÍengaraga 6d,2,48,2,P. kara,32000  €
